mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
RAW_RPM,2,0.000517718552146107,1443,0.9240425229072571,0.3618319630622864,8.417295612161979e-05,0.12338180840015411,0.008256050758063793,0.011718266643583775,-0.0005326484679244459,"[0.0, 0.0, 0.0, 0.0]",-0.010653117671608925,-0.00042702056816779077,0.0,-0.0009754696511663496,-0.0002274065773235634,0.0,1429005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.000517718552146107,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010653117671608925,-0.00042702056816779077,0.0,-0.0009754696511663496,-0.0002274065773235634,0.0,1429005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.000517718552146107,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1429005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,0.000517718552146107,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.0019174760673195124,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0011504855938255787,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,-0.0002588592760730535,1494,0.9231145977973938,0.36203843355178833,0.0011876565404236317,0.1295616626739502,0.003728539450094104,0.008788700215518475,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,-0.0002588592760730535,1545,0.921343207359314,0.3636505901813507,0.00219160970300436,0.13740484416484833,0.005859133321791887,0.013316212221980095,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010682317428290844,-0.00043411244405433536,0.0,-0.0009726968710310757,-0.00023898894141893834,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,-0.0002588592760730535,1546,0.921343207359314,0.3636505901813507,0.00219160970300436,0.13740484416484833,0.005859133321791887,0.013316212221980095,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.0003834952076431364,1546,0.921343207359314,0.3636505901813507,0.00219160970300436,0.13740484416484833,0.005859133321791887,0.013316212221980095,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0003834952076431364,1546,0.921343207359314,0.3636505901813507,0.00219160970300436,0.13740484416484833,0.005859133321791887,0.013316212221980095,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,-0.0002588592760730535,1546,0.921343207359314,0.3636505901813507,0.00219160970300436,0.13740484416484833,0.005859133321791887,0.013316212221980095,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,-0.0002588592760730535,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,-0.0002588592760730535,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1530006,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,-0.0002588592760730535,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.0007669904152862728,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0003834952076431364,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,0.0002588592760730535,1596,0.92108154296875,0.3619336187839508,0.0019255755469202995,0.14355914294719696,0.006391781847923994,0.010386645793914795,-0.004261187743395567,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,0.0002588592760730535,1647,0.9202253222465515,0.36136218905448914,0.004503984935581684,0.15027466416358948,0.003195890923961997,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010711461305618286,-0.0004414327268023044,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,0.0002588592760730535,1647,0.9202253222465515,0.36136218905448914,0.004503984935581684,0.15027466416358948,0.003195890923961997,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010727539658546448,-0.000445923040388152,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,-0.0003834952076431364,1647,0.9202253222465515,0.36136218905448914,0.004503984935581684,0.15027466416358948,0.003195890923961997,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010727539658546448,-0.000445923040388152,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0007669904152862728,1647,0.9202253222465515,0.36136218905448914,0.004503984935581684,0.15027466416358948,0.003195890923961997,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010727539658546448,-0.000445923040388152,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,-0.0002588592760730535,1647,0.9202253222465515,0.36136218905448914,0.004503984935581684,0.15027466416358948,0.003195890923961997,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",-0.010727539658546448,-0.000445923040388152,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,-0.0002588592760730535,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010727539658546448,-0.000445923040388152,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,-0.0002588592760730535,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1631002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,-0.0002588592760730535,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,-0.0003834952076431364,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,-0.0002588592760730535,1698,0.9191643595695496,0.36097660660743713,0.007712177466601133,0.1573956161737442,0.0021305938716977835,0.010652968659996986,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,-0.0002588592760730535,1749,0.9181029796600342,0.3603649139404297,0.009328712709248066,0.16473348438739777,0.0034622149541974068,0.00905502401292324,-0.005592809058725834,"[0.0, 0.0, 0.0, 0.0]",-0.010737151838839054,-0.00044874008744955063,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,-0.0002588592760730535,1749,0.9181029796600342,0.3603649139404297,0.009328712709248066,0.16473348438739777,0.0034622149541974068,0.00905502401292324,-0.005592809058725834,"[0.0, 0.0, 0.0, 0.0]",-0.010746718384325504,-0.0004517087363637984,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.0011504855938255787,1749,0.9181029796600342,0.3603649139404297,0.009328712709248066,0.16473348438739777,0.0034622149541974068,0.00905502401292324,-0.005592809058725834,"[0.0, 0.0, 0.0, 0.0]",-0.010746718384325504,-0.0004517087363637984,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,-0.0003834952076431364,1749,0.9181029796600342,0.3603649139404297,0.009328712709248066,0.16473348438739777,0.0034622149541974068,0.00905502401292324,-0.005592809058725834,"[0.0, 0.0, 0.0, 0.0]",-0.010746718384325504,-0.0004517087363637984,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,9.99999983775159e-18,1749,0.9181029796600342,0.3603649139404297,0.009328712709248066,0.16473348438739777,0.0034622149541974068,0.00905502401292324,-0.005592809058725834,"[0.0, 0.0, 0.0, 0.0]",-0.010746718384325504,-0.0004517087363637984,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,9.99999983775159e-18,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010746718384325504,-0.0004517087363637984,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
LOCAL_POSITION_NED,2,9.99999983775159e-18,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1732005,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
GPS_RAW_INT,2,9.99999983775159e-18,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1833002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,0,0.0011504855938255787,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1833002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,1,0.0011504855938255787,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1833002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
RAW_RPM,2,-0.0002588592760730535,1800,0.9170325398445129,0.35940274596214294,0.012244263663887978,0.17242693901062012,0.00026632423396222293,0.015713129192590714,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1833002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
ATTITUDE_QUATERNION,2,-0.0002588592760730535,1851,0.9156273007392883,0.35892951488494873,0.014933872036635876,0.18048043549060822,0.003728539450094104,0.013049887493252754,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",-0.010762546211481094,-0.0004570174787659198,0.0,0.0,0.0,0.0,1833002,1,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 30, 0, 0, 214, 1, 0, 1, 24, 0, 0, 13, 83, 92, 2, 0, 0, 0, 0, 86, 157, 13, 22, 131, 150, 62, 183, 0, 0, 0, 0, 255, 255, 255, 255, 4, 0, 0, 0, 3, 255, 88])"
