mavpackettype,index,frequency,time_boot_ms,q1,q2,q3,q4,rollspeed,pitchspeed,yawspeed,repr_offset_q,x,y,z,vx,vy,vz,time_usec,fix_type,lat,lon,alt,eph,epv,vel,cog,satellites_visible,alt_ellipsoid,h_acc,v_acc,vel_acc,hdg_acc,yaw,type,autopilot,base_mode,custom_mode,system_status,mavlink_version,data
LOCAL_POSITION_NED,2,0.009318933822214603,269141,0.6515501737594604,0.0016589149599894881,0.009743470698595047,-0.7585412859916687,-0.0034622149541974068,0.013049887493252754,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269078003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
GPS_RAW_INT,2,0.009318933822214603,269141,0.6515501737594604,0.0016589149599894881,0.009743470698595047,-0.7585412859916687,-0.0034622149541974068,0.013049887493252754,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0003834952076431364,269141,0.6515501737594604,0.0016589149599894881,0.009743470698595047,-0.7585412859916687,-0.0034622149541974068,0.013049887493252754,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,-0.0007669904152862728,269141,0.6515501737594604,0.0016589149599894881,0.009743470698595047,-0.7585412859916687,-0.0034622149541974068,0.013049887493252754,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.009318933822214603,269141,0.6515501737594604,0.0016589149599894881,0.009743470698595047,-0.7585412859916687,-0.0034622149541974068,0.013049887493252754,-0.006391781847923994,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.009318933822214603,269192,0.6512546539306641,0.002453280845656991,0.00927872583270073,-0.7587986588478088,-0.0010652969358488917,0.012783563695847988,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.054334014654159546,0.6791805028915405,0.0,6.711125024594367e-05,0.00044008594704791903,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.009318933822214603,269192,0.6512546539306641,0.002453280845656991,0.00927872583270073,-0.7587986588478088,-0.0010652969358488917,0.012783563695847988,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.054337479174137115,0.6792031526565552,0.0,6.734401540597901e-05,0.0004400503821671009,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0,269192,0.6512546539306641,0.002453280845656991,0.00927872583270073,-0.7587986588478088,-0.0010652969358488917,0.012783563695847988,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.054337479174137115,0.6792031526565552,0.0,6.734401540597901e-05,0.0004400503821671009,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0,269192,0.6512546539306641,0.002453280845656991,0.00927872583270073,-0.7587986588478088,-0.0010652969358488917,0.012783563695847988,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.054337479174137115,0.6792031526565552,0.0,6.734401540597901e-05,0.0004400503821671009,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.008801215328276157,269192,0.6512546539306641,0.002453280845656991,0.00927872583270073,-0.7587986588478088,-0.0010652969358488917,0.012783563695847988,-0.005859133321791887,"[0.0, 0.0, 0.0, 0.0]",0.054337479174137115,0.6792031526565552,0.0,6.734401540597901e-05,0.0004400503821671009,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.008801215328276157,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.054337479174137115,0.6792031526565552,0.0,6.734401540597901e-05,0.0004400503821671009,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.008801215328276157,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269179006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
GPS_RAW_INT,2,0.008801215328276157,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,-0.0007669904152862728,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.009577793069183826,269243,0.6508950591087341,0.0028565593529492617,0.008452244102954865,-0.7591152787208557,-0.0039948634803295135,0.011451941914856434,-0.007989726960659027,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.009577793069183826,269294,0.6508356928825378,0.002631081733852625,0.00825741607695818,-0.7591691017150879,-0.0007989727309904993,0.013848859816789627,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05434093251824379,0.6792255640029907,0.0,7.193595229182392e-05,0.00046583800576627254,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.009577793069183826,269295,0.6508356928825378,0.002631081733852625,0.00825741607695818,-0.7591691017150879,-0.0007989727309904993,0.013848859816789627,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05434494465589523,0.6792515516281128,0.0,6.616494647460058e-05,0.0004280588764231652,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0003834952076431364,269295,0.6508356928825378,0.002631081733852625,0.00825741607695818,-0.7591691017150879,-0.0007989727309904993,0.013848859816789627,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05434494465589523,0.6792515516281128,0.0,6.616494647460058e-05,0.0004280588764231652,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0,269295,0.6508356928825378,0.002631081733852625,0.00825741607695818,-0.7591691017150879,-0.0007989727309904993,0.013848859816789627,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05434494465589523,0.6792515516281128,0.0,6.616494647460058e-05,0.0004280588764231652,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.009318933822214603,269295,0.6508356928825378,0.002631081733852625,0.00825741607695818,-0.7591691017150879,-0.0007989727309904993,0.013848859816789627,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05434494465589523,0.6792515516281128,0.0,6.616494647460058e-05,0.0004280588764231652,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.009318933822214603,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.05434494465589523,0.6792515516281128,0.0,6.616494647460058e-05,0.0004280588764231652,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.009318933822214603,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269280005,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
GPS_RAW_INT,2,0.009318933822214603,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0003834952076431364,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0003834952076431364,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.009577793069183826,269345,0.6508707404136658,0.0016968160634860396,0.007672843523323536,-0.7591479420661926,-0.004261187743395567,0.010120321065187454,-0.00452751200646162,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.009577793069183826,269396,0.6509235501289368,0.002297881990671158,0.008280260488390923,-0.7590947151184082,-0.007723402697592974,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.054348040372133255,0.6792715787887573,0.0,6.803616997785866e-05,0.00043994386214762926,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.009577793069183826,269396,0.6509235501289368,0.002297881990671158,0.008280260488390923,-0.7590947151184082,-0.007723402697592974,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05435105785727501,0.6792911291122437,0.0,6.616969767492265e-05,0.00042805809061974287,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0011504855938255787,269396,0.6509235501289368,0.002297881990671158,0.008280260488390923,-0.7590947151184082,-0.007723402697592974,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05435105785727501,0.6792911291122437,0.0,6.616969767492265e-05,0.00042805809061974287,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0,269396,0.6509235501289368,0.002297881990671158,0.008280260488390923,-0.7590947151184082,-0.007723402697592974,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05435105785727501,0.6792911291122437,0.0,6.616969767492265e-05,0.00042805809061974287,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.00906007457524538,269396,0.6509235501289368,0.002297881990671158,0.008280260488390923,-0.7590947151184082,-0.007723402697592974,0.009853996336460114,-0.006125457119196653,"[0.0, 0.0, 0.0, 0.0]",0.05435105785727501,0.6792911291122437,0.0,6.616969767492265e-05,0.00042805809061974287,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.00906007457524538,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.05435105785727501,0.6792911291122437,0.0,6.616969767492265e-05,0.00042805809061974287,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
LOCAL_POSITION_NED,2,0.00906007457524538,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269381006,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
GPS_RAW_INT,2,0.00906007457524538,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269482003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,0,0.0,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269482003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,1,0.0015339808305725455,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269482003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
RAW_RPM,2,0.00906007457524538,269447,0.6510077714920044,0.0018250311259180307,0.00809816550463438,-0.7590256929397583,-0.004261187743395567,0.010386645793914795,-0.007190754171460867,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269482003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
ATTITUDE_QUATERNION,2,0.00906007457524538,269498,0.6509353518486023,0.0023223147727549076,0.008341110311448574,-0.7590837478637695,-0.00452751200646162,0.010386645793914795,-0.0029295666608959436,"[0.0, 0.0, 0.0, 0.0]",0.054353803396224976,0.6793089509010315,0.0,6.980403122724965e-05,0.00045254049473442137,0.0,269482003,3,0,0,0,65535,65535,0,0,255,0,0,0,0,0,0,10,0,192,0,3,3,"array('B', [253, 32, 0, 0, 1, 1, 0, 1, 31, 0, 0, 103, 214, 3, 0, 38, 173, 38, 63, 198, 119, 13, 59, 17, 241, 20, 60, 175, 74, 66, 191, 226, 67, 183, 187, 141, 183, 120, 60, 111, 161, 11, 187, 26])"
