mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,abs_pressure,diff_pressure,pressure_alt,temperature,fields_updated,id
HIGHRES_IMU,1260378,7.465484619140625,-6.75396728515625,-0.46099853515625,9.9029541015625,-27.008056640625,93.6737060546875,-0.208831787109375,0.25701904296875,0.071563720703125,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,1281358,6.922576904296875,-6.591339111328125,-0.567413330078125,6.4697265625,-26.79443359375,94.696044921875,-0.227813720703125,0.246795654296875,0.074462890625,0.0,0.0,0.0,27.37371826171875,0,0
HIGHRES_IMU,1302354,6.552490234375,-6.356964111328125,-0.83050537109375,5.5389404296875,-25.69580078125,97.3052978515625,-0.2015380859375,0.29644775390625,0.081787109375,0.0,0.0,0.0,27.61334228515625,0,0
HIGHRES_IMU,1323357,6.615875244140625,-6.737823486328125,-0.65948486328125,-0.6561279296875,-26.30615234375,104.583740234375,-0.191314697265625,0.29058837890625,0.09490966796875,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1344358,6.002410888671875,-6.85205078125,-1.2030029296875,-2.44140625,-24.7039794921875,107.391357421875,-0.170867919921875,0.31103515625,0.092010498046875,0.0,0.0,0.0,27.517486572265625,0,0
HIGHRES_IMU,1365358,5.577880859375,-6.91900634765625,-0.746795654296875,-8.6212158203125,-24.7650146484375,107.3760986328125,-0.1591796875,0.31103515625,0.084686279296875,0.0,0.0,0.0,27.421630859375,0,0
HIGHRES_IMU,1386354,4.712127685546875,-6.58477783203125,-0.26666259765625,-21.8963623046875,-29.8919677734375,111.4959716796875,-0.14019775390625,0.341705322265625,0.092010498046875,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1407357,4.69598388671875,-6.166229248046875,-1.115692138671875,-33.1573486328125,-35.4461669921875,119.56787109375,-0.1226806640625,0.347564697265625,0.105133056640625,0.0,0.0,0.0,27.5654296875,0,0
HIGHRES_IMU,1428358,4.506439208984375,-7.498382568359375,-1.086395263671875,-45.59326171875,-32.2265625,126.4495849609375,-0.108062744140625,0.347564697265625,0.1153564453125,0.0,0.0,0.0,27.421630859375,0,0
HIGHRES_IMU,1449359,4.922576904296875,-9.9725341796875,-1.21673583984375,-45.806884765625,-33.8592529296875,121.795654296875,-0.09637451171875,0.3577880859375,0.1197509765625,0.0,0.0,0.0,27.517486572265625,0,0
