mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,286377210,-16549,-502,-267,-59,61,28,477,-116,73,0,3088
RAW_IMU,286398210,-16477,-378,-290,-39,49,28,486,-110,82,0,3008
RAW_IMU,286419211,-16426,-484,-199,-36,45,28,482,-106,88,0,3120
RAW_IMU,286440209,-16555,-443,-400,-36,61,27,491,-112,82,0,3072
RAW_IMU,286461209,-16493,-360,-462,-46,52,30,478,-119,91,0,3008
RAW_IMU,286482210,-16584,-477,-297,-57,39,27,482,-118,88,0,3088
RAW_IMU,286503210,-16432,-444,-125,-22,35,33,470,-119,84,0,2992
RAW_IMU,286524211,-16538,-478,-170,1,74,24,476,-110,89,0,3072
RAW_IMU,286545209,-16433,-456,-289,24,76,13,484,-102,79,0,3072
RAW_IMU,286566209,-16506,-454,-398,24,58,33,485,-113,80,0,3008
RAW_IMU,286587209,-16563,-411,-269,8,35,26,478,-105,79,0,2944
RAW_IMU,286608209,-16453,-374,-146,16,58,18,482,-108,88,0,3008
RAW_IMU,286629210,-16537,-466,-307,62,57,31,481,-112,96,0,3008
RAW_IMU,286650208,-16537,-604,-331,168,49,30,485,-121,78,0,3088
RAW_IMU,286671209,-16534,-637,-273,349,74,28,478,-110,89,0,3008
RAW_IMU,286692209,-16472,-444,-326,504,87,48,478,-115,82,0,2960
RAW_IMU,286713209,-16515,-504,-328,592,79,38,477,-116,80,0,2992
RAW_IMU,286734210,-16496,-550,-171,715,41,57,481,-107,84,0,3072
RAW_IMU,286755208,-16526,-641,-133,804,90,29,465,-105,91,0,3072
RAW_IMU,286776209,-16530,-578,-304,990,107,27,477,-116,88,0,3008
RAW_IMU,286797209,-16445,-705,-371,1251,74,44,490,-116,80,0,2912
RAW_IMU,286818210,-16689,-650,-698,1503,97,59,480,-121,88,0,3088
RAW_IMU,286839210,-16482,-436,-361,1669,39,91,472,-108,98,0,2960
RAW_IMU,286860209,-16519,-559,43,1741,114,55,477,-125,95,0,3072
RAW_IMU,286881209,-16473,-667,-218,1842,121,41,482,-116,95,0,3072
RAW_IMU,286902209,-16610,-941,-464,2001,149,77,482,-111,98,0,2912
RAW_IMU,286923209,-16442,-646,-441,2264,97,84,468,-117,101,0,3008
RAW_IMU,286944209,-16476,-624,-108,2457,132,92,473,-112,109,0,2992
RAW_IMU,286965209,-16480,-604,-391,2670,146,80,467,-121,103,0,3008
RAW_IMU,286986209,-16515,-608,-317,2895,93,122,485,-117,104,0,3008
RAW_IMU,287007210,-16548,-683,-265,3117,220,89,470,-105,106,0,2960
RAW_IMU,287028210,-16893,-441,-656,3300,96,91,480,-106,112,0,3120
RAW_IMU,287049209,-16573,-398,-552,3466,100,82,485,-113,115,0,3072
RAW_IMU,287070209,-16967,-723,-334,3667,269,137,472,-116,122,0,3088
RAW_IMU,287091209,-16738,-757,-333,3976,13,212,470,-117,126,0,3136
RAW_IMU,287112209,-16728,-373,-296,3978,331,112,485,-116,132,0,2912
RAW_IMU,287133210,-16415,-1276,-142,4326,31,149,478,-110,121,0,3072
RAW_IMU,287154209,-16262,-529,-372,4379,279,25,477,-104,130,0,3072
RAW_IMU,287175210,-16459,118,-861,4616,31,119,474,-121,142,0,3088
RAW_IMU,287196210,-16451,-261,-273,4681,128,108,480,-113,139,0,2960
RAW_IMU,287217211,-17129,-421,-373,4708,128,139,472,-111,142,0,3120
RAW_IMU,287238211,-15916,-337,-490,4665,226,206,478,-110,143,0,3024
RAW_IMU,287259208,-16187,250,-843,4605,92,-52,487,-104,149,0,3072
RAW_IMU,287280209,-17053,-440,-712,4509,172,145,478,-105,163,0,2960
RAW_IMU,287301209,-15421,-1589,-218,4462,183,265,477,-111,164,0,3008
RAW_IMU,287322210,-16032,572,-314,4305,95,-3,476,-102,168,0,3088
RAW_IMU,287343210,-16321,-278,-370,4302,200,339,473,-100,170,0,3136
RAW_IMU,287364209,-17250,-949,-475,4106,87,-17,480,-104,176,0,3056
RAW_IMU,287385209,-15690,412,-667,4099,208,174,470,-98,172,0,3008
RAW_IMU,287406210,-16165,-1148,-15,3972,154,148,481,-105,172,0,2944
RAW_IMU,287427210,-16834,-493,-738,3794,-24,99,473,-100,177,0,3136
RAW_IMU,287448210,-16614,-583,-389,3766,352,191,482,-101,188,0,3120
RAW_IMU,287469208,-16634,-1033,-423,3584,-25,54,482,-92,193,0,3056
RAW_IMU,287490209,-16856,-219,-708,3450,296,90,477,-96,188,0,3088
RAW_IMU,287511209,-16894,-699,-583,3414,-33,75,476,-90,187,0,2944
RAW_IMU,287532210,-16529,-637,-909,3252,294,114,480,-92,191,0,2992
RAW_IMU,287553214,-16716,-121,-64,3209,-48,99,460,-90,195,0,3088
RAW_IMU,287574211,-15840,-197,-134,3016,365,49,465,-85,202,0,3072
RAW_IMU,287595208,-17021,-233,-668,3007,44,68,467,-87,203,0,3072
RAW_IMU,287616209,-15977,206,-510,2965,3,134,470,-71,199,0,2912
RAW_IMU,287637209,-16818,-523,-366,2780,269,107,470,-73,212,0,3008
RAW_IMU,287658210,-16113,-489,-269,2703,-50,200,467,-72,213,0,3136
RAW_IMU,287679210,-16090,-463,3,2472,214,86,470,-71,217,0,3024
RAW_IMU,287700210,-16723,-420,7,2460,-33,14,472,-70,215,0,3072
RAW_IMU,287721211,-16465,-100,-350,2290,219,20,474,-70,218,0,2992
RAW_IMU,287742211,-16707,-170,-687,2101,17,88,467,-72,210,0,3008
RAW_IMU,287763211,-16196,-133,-491,1942,196,78,461,-82,218,0,3008
RAW_IMU,287784211,-16804,-557,-535,1837,70,87,469,-77,215,0,3008
RAW_IMU,287805211,-16265,-111,-643,1660,145,72,468,-66,219,0,2992
RAW_IMU,287826211,-16800,-338,-732,1595,59,97,473,-66,222,0,3024
RAW_IMU,287847211,-16361,-548,-200,1556,-9,69,474,-65,223,0,3056
RAW_IMU,287868208,-16708,-414,-256,1512,175,22,476,-59,217,0,3008
RAW_IMU,287889209,-16443,-486,-170,1467,-3,40,467,-62,228,0,3072
RAW_IMU,287910209,-16470,-295,-414,1404,204,38,469,-67,220,0,3008
RAW_IMU,287931210,-16665,-572,-810,1457,17,82,473,-49,226,0,3008
RAW_IMU,287952211,-16295,-813,-477,1576,91,52,460,-64,226,0,2992
RAW_IMU,287973210,-16685,-906,-509,1774,112,82,476,-64,226,0,3008
RAW_IMU,287994210,-16340,-382,-353,1917,55,90,476,-52,226,0,2960
RAW_IMU,288015211,-16645,-325,-259,2111,142,66,467,-65,235,0,2992
RAW_IMU,288036211,-15923,-504,-254,2430,45,50,461,-58,228,0,3072
RAW_IMU,288057212,-16864,-963,-441,2620,231,73,472,-50,225,0,3088
RAW_IMU,288078211,-16466,-573,-511,2920,102,170,476,-42,234,0,3024
RAW_IMU,288099211,-16311,-1173,-270,3118,185,77,465,-44,236,0,3024
RAW_IMU,288120208,-16343,-1159,-256,3318,176,103,472,-53,230,0,2960
RAW_IMU,288141209,-16425,-716,-478,3480,25,62,477,-46,235,0,3008
RAW_IMU,288162211,-16525,-896,-710,3422,200,6,472,-48,242,0,3088
RAW_IMU,288183211,-16912,-274,-466,3598,26,123,468,-35,244,0,3008
RAW_IMU,288204208,-16151,-730,-253,3811,177,157,477,-38,237,0,3024
RAW_IMU,288225209,-17109,-763,-329,4056,236,128,468,-27,251,0,2912
RAW_IMU,288246209,-15847,-700,-348,4141,95,131,472,-26,242,0,3072
RAW_IMU,288267208,-16773,-845,-768,4426,231,120,465,-25,244,0,3088
RAW_IMU,288288209,-15811,-699,-14,4649,-16,189,472,-31,240,0,3072
RAW_IMU,288309209,-16852,-171,-220,4715,196,78,474,-9,252,0,2944
RAW_IMU,288330209,-17533,-376,-915,4968,147,290,464,-16,257,0,3024
RAW_IMU,288351210,-16535,-1153,-673,4916,64,-52,467,-4,250,0,3088
RAW_IMU,288372208,-16312,146,-1154,4854,362,114,472,0,252,0,2960
RAW_IMU,288393209,-17026,-250,-514,4809,36,187,469,2,250,0,2944
RAW_IMU,288414209,-16499,-1454,-988,4727,228,174,469,-2,267,0,2960
RAW_IMU,288435209,-16349,19,-635,4679,99,119,474,0,260,0,3024
RAW_IMU,288456375,-16915,321,-445,4534,165,154,474,9,255,0,3056
RAW_IMU,288477209,-16339,-933,-150,4309,111,-15,470,13,263,0,3088
RAW_IMU,288498209,-16168,-48,-535,4192,228,34,470,10,266,0,3056
RAW_IMU,288519210,-16889,-291,-652,4138,73,162,468,20,253,0,2944
RAW_IMU,288540210,-15960,127,-279,3904,218,62,468,27,253,0,2992
RAW_IMU,288561208,-16836,-123,-656,3852,101,176,470,32,268,0,3088
RAW_IMU,288582209,-16175,-781,102,3756,166,116,463,37,261,0,3136
RAW_IMU,288603209,-16869,-583,-516,3607,138,130,467,26,255,0,3088
RAW_IMU,288624210,-16377,-262,-440,3436,169,116,473,37,263,0,2960
RAW_IMU,288645210,-16752,-1076,-366,3345,127,153,464,46,262,0,3008
RAW_IMU,288666208,-16621,-630,-444,3204,98,86,464,50,257,0,2960
RAW_IMU,288687209,-16251,-943,-352,3065,122,93,454,53,264,0,3088
RAW_IMU,288708209,-16774,-312,-561,2951,91,20,460,47,256,0,2960
RAW_IMU,288729209,-16282,-248,-444,2858,96,94,468,44,266,0,3008
RAW_IMU,288750210,-16471,-411,-509,2762,197,88,468,64,251,0,2960
RAW_IMU,288771208,-16511,-184,-251,2664,-2,44,460,52,244,0,3088
RAW_IMU,288792209,-16632,-159,-353,2556,181,85,469,60,264,0,3136
RAW_IMU,288813209,-16474,-697,-498,2383,124,137,467,62,257,0,3088
RAW_IMU,288834209,-16474,-882,-409,2286,147,123,461,58,257,0,2960
RAW_IMU,288855210,-16535,-681,-163,2119,91,110,465,59,258,0,3024
RAW_IMU,288876208,-16121,-213,-248,1908,79,17,465,64,256,0,3072
RAW_IMU,288897209,-16739,-583,-520,1711,123,11,467,75,247,0,3008
RAW_IMU,288918209,-16557,-514,-269,1643,-7,52,464,72,250,0,2960
