mavpackettype,time_usec,xacc,yacc,zacc,xgyro,ygyro,zgyro,xmag,ymag,zmag,id,temperature
RAW_IMU,2719857209,-155,288,16605,-77,52,8,194,-93,381,0,3792
RAW_IMU,2719878209,-191,292,16546,-72,56,31,186,-105,381,0,3728
RAW_IMU,2719899210,-245,313,16650,-75,33,42,191,-90,379,0,3664
RAW_IMU,2719920210,-176,343,16557,-55,48,25,181,-95,381,0,3728
RAW_IMU,2719941210,-98,300,16604,-48,51,20,190,-99,385,0,3792
RAW_IMU,2719962210,-96,272,16644,-65,57,41,190,-101,375,0,3776
RAW_IMU,2719983210,-146,216,16548,-61,45,22,182,-87,385,0,3776
RAW_IMU,2720004210,-140,273,16697,-71,51,28,190,-96,392,0,3712
RAW_IMU,2720025211,-221,361,16665,-79,46,28,195,-101,387,0,3728
RAW_IMU,2720046209,-207,270,16562,-63,50,17,191,-93,376,0,3728
RAW_IMU,2720067209,-213,370,16570,-59,51,38,193,-104,387,0,3824
RAW_IMU,2720088210,-190,269,16601,-65,50,19,183,-105,374,0,3824
RAW_IMU,2720109210,-199,369,16530,-63,42,27,198,-94,387,0,3664
RAW_IMU,2720130211,-225,178,16602,-68,45,26,193,-101,380,0,3728
RAW_IMU,2720151209,-166,271,16593,-66,47,8,194,-85,386,0,3776
RAW_IMU,2720172209,-201,306,16572,-70,48,36,195,-92,382,0,3728
RAW_IMU,2720193209,-200,284,16648,-60,44,24,194,-100,383,0,3696
RAW_IMU,2720214210,-280,323,16573,-63,52,26,190,-89,387,0,3760
RAW_IMU,2720235212,-195,285,16561,-66,42,23,195,-106,377,0,3760
RAW_IMU,2720256211,-173,302,16576,-86,48,17,193,-96,387,0,3776
RAW_IMU,2720277211,-155,300,16599,-71,43,16,191,-93,383,0,3776
RAW_IMU,2720298211,-156,339,16590,-63,51,8,195,-99,387,0,3664
RAW_IMU,2720319208,-189,334,16655,-68,60,22,185,-99,382,0,3776
RAW_IMU,2720340214,-234,285,16614,-43,51,29,183,-88,383,0,3664
RAW_IMU,2720361212,-143,279,16659,-56,51,18,191,-93,379,0,3664
RAW_IMU,2720382209,-185,226,16650,-59,52,25,187,-94,392,0,3776
RAW_IMU,2720403209,-230,315,16591,-77,45,29,200,-99,382,0,3712
RAW_IMU,2720424210,-230,321,16608,-65,54,33,199,-90,383,0,3728
RAW_IMU,2720445208,-162,305,16608,-70,39,29,187,-84,385,0,3760
RAW_IMU,2720466209,-125,278,16581,-77,42,25,185,-94,382,0,3792
RAW_IMU,2720487209,-156,241,16634,-76,40,18,194,-95,379,0,3760
RAW_IMU,2720508210,-170,233,16620,-66,48,20,190,-92,375,0,3664
RAW_IMU,2720529210,-198,266,16537,-65,49,45,181,-95,379,0,3776
RAW_IMU,2720550210,-185,285,16590,-56,52,27,194,-88,386,0,3760
RAW_IMU,2720571210,-207,291,16623,-62,47,27,190,-93,388,0,3728
RAW_IMU,2720592211,-230,367,16602,-63,32,27,189,-83,379,0,3776
RAW_IMU,2720613211,-180,277,16633,-69,48,32,186,-93,376,0,3584
RAW_IMU,2720634211,-153,393,16634,-81,55,34,189,-95,379,0,3760
RAW_IMU,2720655208,-187,295,16581,-65,49,37,181,-93,383,0,3824
RAW_IMU,2720676209,-208,338,16622,-71,42,31,183,-100,386,0,3728
RAW_IMU,2720697209,-214,275,16593,-73,42,13,190,-92,382,0,3760
RAW_IMU,2720718210,-114,320,16675,-82,46,20,186,-100,381,0,3728
RAW_IMU,2720739211,-176,212,16663,-69,50,31,198,-92,387,0,3824
RAW_IMU,2720760210,-216,244,16571,-73,61,17,186,-95,376,0,3776
RAW_IMU,2720781210,-201,237,16590,-86,47,38,180,-101,382,0,3728
RAW_IMU,2720802210,-123,285,16540,-75,52,21,191,-102,379,0,3776
RAW_IMU,2720823210,-184,238,16623,-76,53,15,190,-87,382,0,3792
RAW_IMU,2720844211,-189,272,16610,-67,47,30,200,-92,385,0,3760
RAW_IMU,2720865210,-174,322,16651,-62,48,25,187,-89,385,0,3824
RAW_IMU,2720886211,-185,332,16598,-68,47,22,197,-85,386,0,3728
RAW_IMU,2720907211,-190,279,16646,-76,47,19,190,-92,380,0,3728
RAW_IMU,2720928211,-170,280,16596,-58,53,18,194,-85,388,0,3776
RAW_IMU,2720949211,-181,337,16651,-60,45,30,204,-95,386,0,3728
RAW_IMU,2720970208,-207,306,16678,-67,53,22,187,-92,387,0,3776
RAW_IMU,2720991209,-133,317,16605,-66,44,17,191,-95,391,0,3776
RAW_IMU,2721012211,-146,293,16601,-72,57,32,195,-92,382,0,3760
RAW_IMU,2721033211,-270,293,16615,-56,46,21,189,-98,381,0,3824
RAW_IMU,2721054208,-162,301,16634,-63,28,29,191,-85,379,0,3728
RAW_IMU,2721075209,-108,271,16635,-80,36,19,185,-96,385,0,3776
RAW_IMU,2721096209,-242,312,16574,-62,54,24,195,-94,390,0,3712
RAW_IMU,2721117209,-175,280,16550,-74,59,14,191,-98,383,0,3696
RAW_IMU,2721138210,-199,334,16656,-66,49,18,193,-101,390,0,3776
RAW_IMU,2721159208,-169,386,16621,-69,46,35,189,-93,383,0,3776
RAW_IMU,2721180209,-156,283,16663,-82,44,37,177,-87,390,0,3792
RAW_IMU,2721201209,-165,277,16590,-72,54,22,176,-95,374,0,3776
RAW_IMU,2721222209,-159,357,16566,-78,50,22,186,-100,379,0,3664
RAW_IMU,2721243375,-130,211,16644,-77,46,11,193,-96,377,0,3728
RAW_IMU,2721264209,-199,347,16594,-69,55,46,181,-100,381,0,3824
RAW_IMU,2721285209,-199,307,16613,-69,56,36,182,-92,380,0,3792
RAW_IMU,2721306210,-222,322,16560,-80,53,36,185,-96,382,0,3728
RAW_IMU,2721327210,-145,296,16613,-68,49,33,194,-102,388,0,3776
RAW_IMU,2721348208,-226,298,16638,-68,43,20,194,-95,381,0,3728
RAW_IMU,2721369209,-213,298,16601,-53,56,15,195,-96,382,0,3712
RAW_IMU,2721390209,-183,351,16643,-76,45,18,193,-96,390,0,3776
RAW_IMU,2721411210,-227,248,16620,-63,56,28,183,-102,379,0,3728
RAW_IMU,2721432210,-210,313,16586,-59,45,29,186,-98,381,0,3696
RAW_IMU,2721453208,-155,239,16615,-81,48,26,193,-87,382,0,3776
RAW_IMU,2721474209,-193,355,16617,-72,41,28,199,-95,391,0,3776
RAW_IMU,2721495209,-216,285,16587,-83,46,13,185,-92,377,0,3776
RAW_IMU,2721516209,-229,329,16636,-71,50,32,191,-98,388,0,3760
RAW_IMU,2721537210,-244,297,16657,-61,51,26,190,-89,387,0,3776
RAW_IMU,2721558208,-250,320,16591,-87,43,27,185,-89,392,0,3760
RAW_IMU,2721579209,-153,288,16620,-70,44,20,193,-99,375,0,3776
RAW_IMU,2721600209,-179,313,16532,-56,51,19,190,-94,387,0,3760
RAW_IMU,2721621209,-221,280,16602,-71,58,13,195,-94,385,0,3728
RAW_IMU,2721642210,-234,293,16612,-70,31,23,187,-92,382,0,3776
RAW_IMU,2721663208,-246,287,16588,-71,43,37,191,-93,379,0,3776
RAW_IMU,2721684209,-195,308,16636,-62,45,13,197,-90,379,0,3728
RAW_IMU,2721705209,-168,307,16616,-69,57,24,183,-88,381,0,3776
RAW_IMU,2721726210,-189,344,16616,-68,40,33,193,-96,387,0,3664
RAW_IMU,2721747210,-201,225,16554,-81,62,20,186,-100,381,0,3776
RAW_IMU,2721768209,-177,316,16527,-57,46,14,195,-99,385,0,3840
RAW_IMU,2721789209,-221,309,16592,-74,44,32,194,-93,388,0,3760
RAW_IMU,2721810209,-166,339,16569,-68,49,19,195,-92,380,0,3728
RAW_IMU,2721831209,-173,289,16605,-72,37,21,198,-94,377,0,3824
RAW_IMU,2721852209,-164,316,16551,-75,50,40,187,-101,387,0,3728
